paper_id,year,citation_pct_rank,answer,p_high,p_low,p_unknown,fame,fame_ud
SyMras0cFQ,2019,0.4674603174603174,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyVU6s05K7,2019,0.4984126984126984,low,0.000000,1.000000,0.000000,1.000000,-1.000000
Sye7qoC5FQ,2019,0.6039682539682539,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyeLno09Fm,2019,0.2253968253968254,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sy4lojC9tm,2019,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
SyVhg20cK7,2019,0.0551948051948051,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyVuRiC5K7,2019,0.9888888888888888,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SyVpB2RqFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyMWn05F7,2019,0.672077922077922,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyezvsC5tX,2019,0.6968253968253968,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyG4RiR5Ym,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkxZFoAqtQ,2019,0.1036585365853658,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Skz3Q2CcFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyGjQ30qFX,2019,0.2222222222222222,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SyeBqsRctm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkzK4iC5Ym,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
SkxXCi0qFX,2019,0.3733766233766233,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SkxYOiCqKX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyGjjsC5tQ,2019,0.3865079365079365,low,0.000000,0.989010,0.010990,0.989010,-0.989010
SklzIjActX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkzeJ3A9F7,2019,0.1363636363636363,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Skz-3j05tm,2019,0.6585365853658537,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkxxIs0qY7,2019,0.5299145299145299,low,0.000000,0.999993,0.000007,0.999993,-0.999993
SkxJ-309FQ,2019,0.9146341463414634,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SkxXwo0qYm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkxANsC9tQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkloDjAqYm,2019,0.2873015873015873,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SklgHoRqt7,2019,0.2873015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SklrrhRqFX,2019,0.0551948051948051,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkxbDsR9Ym,2019,nan,low,0.000000,0.999984,0.000016,0.999984,-0.999984
Sklr9i09KQ,2019,0.430952380952381,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Skl3M20qYQ,2019,0.1623931623931624,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sklv5iRqYX,2019,0.5817460317460318,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sklqvo0qt7,2019,0.4523809523809524,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgzYiRqtX,2019,0.9390243902439024,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syf9Q209YQ,2019,0.4523809523809524,unknown,0.000000,0.926014,0.000000,0.926014,-0.926014
SklcFsAcKX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgZNnR5tX,2019,0.430952380952381,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Skl6k209Ym,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SklckhR5Ym,2019,nan,low,0.000000,0.999994,0.000005,0.999994,-0.999994
Skluy2RcK7,2019,0.1031746031746031,low,0.000000,0.999999,0.000001,0.999999,-0.999999
Skh4jRcKQ,2019,0.8063492063492064,unknown,0.000000,0.000011,0.999989,0.000011,-0.000011
SkgToo0qFm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyMDXnCcF7,2019,0.776984126984127,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SklXvs0qt7,2019,0.7142857142857143,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkguE30ct7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SklEEnC5tQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgiX2Aqtm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkghN205KQ,2019,0.0325396825396825,unknown,0.000000,0.000002,0.999998,0.000002,-0.000002
SkfTIj0cKX,2019,0.0551948051948051,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgVRiC9Km,2019,0.6365079365079365,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
Skgge3R9FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgQBn0cF7,2019,0.4935064935064935,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkfrvsA9FX,2019,0.9805194805194806,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SkfhIo0qtQ,2019,0.24,unknown,0.000000,0.000005,0.999995,0.000005,-0.000005
SkenUj0qYm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgE8sRcK7,2019,0.2435064935064935,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgKzh0cY7,2019,0.5,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SkeRTsAcYm,2019,0.8658536585365854,high,1.000000,0.000000,0.000000,1.000000,1.000000
SkgEaj05t7,2019,0.6365079365079365,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeK3s0qKQ,2019,0.961038961038961,high,1.000000,0.000000,0.000000,1.000000,1.000000
SkfMWhAqYQ,2019,0.9301587301587302,unknown,0.000000,0.000007,0.999993,0.000007,-0.000007
SkgkJn05YX,2019,0.4984126984126984,low,0.000000,0.999998,0.000002,0.999998,-0.999998
SkelJnRqt7,2019,0.3865079365079365,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Skf-oo0qt7,2019,0.5484126984126985,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeVsiAcYm,2019,0.4123376623376623,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Skeke3C5Fm,2019,0.725609756097561,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Ske1-209Y7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeQniAqK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkgCV205tQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeZisA5t7,2019,0.3373015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeJ6iR9Km,2019,0.5555555555555556,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkMx_iC9K7,2019,0.0726495726495726,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeL6sCqK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Ske6wiAcKQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkeXehR9t7,2019,0.938095238095238,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SkMuPjRcKQ,2019,0.4103174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkMON20ctX,2019,0.196031746031746,high,1.000000,0.000000,0.000000,1.000000,1.000000
SkNSehA9FQ,2019,0.5650793650793651,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkMwpiR9Y7,2019,0.5158730158730159,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkVe3iA9Ym,2019,0.2987012987012987,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkGuG2R5tm,2019,0.6039682539682539,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkNSOjR9Y7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkVRTj0cYQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkGpW3C5KX,2019,0.7126984126984127,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJzSgnRcKX,2019,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
SkGQujR5FX,2019,0.1031746031746031,low,0.000000,0.999999,0.000001,0.999999,-0.999999
Ske5r3AqK7,2019,nan,low,0.000000,0.999876,0.000124,0.999876,-0.999876
SkEqro0ctQ,2019,0.8253968253968254,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sk4jFoA9K7,2019,0.5484126984126985,low,0.000000,0.999993,0.000007,0.999993,-0.999993
SkMQg3C5K7,2019,0.9007936507936508,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Ske25sC9FQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJzwvoCqF7,2019,0.7285714285714285,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkGT6sRcFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxsV2R5FQ,2019,0.1603174603174603,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJz6MnC5YQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxu5iR9KQ,2019,0.8116883116883117,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJzR2iRcK7,2019,0.5158730158730159,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkVhlh09tX,2019,0.951219512195122,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxfxnA9K7,2019,0.3418803418803419,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJzvDjAcK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJzuHiA9tQ,2019,0.7055555555555556,low,0.000000,0.999948,0.000052,0.999948,-0.999948
SkGH2oRcYX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxzPsAqFQ,2019,0.4878048780487805,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJx5kn0cK7,2019,0.0726495726495726,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxFN3RcFX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJlgOjAqYQ,2019,0.1603174603174603,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJlh2jR9FX,2019,0.3034188034188034,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJlt6oA9Fm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxTroR9F7,2019,nan,low,0.000000,0.999954,0.000046,0.999954,-0.999954
SJl8J30qFX,2019,0.85,low,0.000000,0.999997,0.000003,0.999997,-0.999997
SJl7DsR5YQ,2019,0.0551948051948051,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkEYojRqtm,2019,0.7804878048780488,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJxJtiRqt7,2019,0.1623931623931624,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
SJl8gnAqtX,2019,0.0426829268292682,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJl2niR9KQ,2019,0.6507936507936508,low,0.000000,0.999999,0.000001,0.999999,-0.999999
SJgs1n05YQ,2019,0.3961038961038961,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJgsCjCqt7,2019,0.4230769230769231,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJz1x20cFQ,2019,0.4512987012987013,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJldZ2RqFX,2019,0.0726495726495726,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJx94o0qYX,2019,0.3865079365079365,low,0.000000,0.999972,0.000028,0.999972,-0.999972
SJgTps0qtQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJgEl3A5tm,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJgw_sRqFQ,2019,0.8222222222222222,low,0.000000,0.999998,0.000002,0.999998,-0.999998
SJg013C5KX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJfb5jCqKm,2019,0.7,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJgNwi09Km,2019,0.6153846153846154,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJfPFjA9Fm,2019,0.5158730158730159,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJekyhCctQ,2019,0.3373015873015873,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJfZKiC5FX,2019,0.5738095238095238,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJlpM3RqKQ,2019,0.9349206349206348,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJf_XhCqKm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJx63jRqFm,2019,0.8896103896103896,unknown,0.000000,0.999981,0.000000,0.999981,-0.999981
SJfFTjA5KQ,2019,0.0325396825396825,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkE6PjC9KX,2019,0.6150793650793651,unknown,0.839784,0.000000,0.000000,0.839784,0.839784
SJf6BhAqK7,2019,0.2547619047619047,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJerEhR5Km,2019,0.196031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJg6nj09F7,2019,0.4772727272727273,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJg7IsC5KQ,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJfHg2A5tQ,2019,0.8785714285714286,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJe9rh0cFX,2019,0.5341269841269841,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJe2so0qF7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJeUAj05tQ,2019,0.4817460317460317,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
SJe3HiC5KX,2019,0.430952380952381,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJMBM2RqKQ,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJl2ps0qKQ,2019,0.196031746031746,low,0.000000,0.999992,0.000008,0.999992,-0.999992
SJMnG2C9YX,2019,0.4984126984126984,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJeFNoRcFQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJGyFiRqK7,2019,0.430952380952381,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJVmjjR9FX,2019,nan,low,0.000000,0.999971,0.000029,0.999971,-0.999971
S1zk9iRqF7,2019,0.9829059829059827,high,1.000000,0.000000,0.000000,1.000000,1.000000
SJeT_oRcY7,2019,0.1603174603174603,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJGvns0qK7,2019,0.275974025974026,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJMZRsC9Y7,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
SJLhxnRqFQ,2019,0.2222222222222222,unknown,0.000000,0.000007,0.999993,0.000007,-0.000007
SJMO2iCct7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJG1wjRqFQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJl98sR5tX,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
S1xzyhR9Y7,2019,0.3780487804878049,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJNceh0cFX,2019,nan,low,0.000000,0.999876,0.000124,0.999876,-0.999876
SJ4vTjRqtQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJ4Z72Rctm,2019,0.422077922077922,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xjdoC9Fm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xcx3C5FX,2019,0.5341269841269841,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1z9ehAqYX,2019,0.1363636363636363,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xNEhR9KX,2019,0.3619047619047619,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1zz2i0cY7,2019,0.782051282051282,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1x4ghC9tQ,2019,0.4786324786324786,unknown,0.000000,0.201765,0.798235,0.201765,-0.201765
S1xLN3C9YX,2019,0.5158730158730159,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xLZ2R5KQ,2019,0.2222222222222222,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1x8WnA5Ym,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xq3oR5tQ,2019,0.430952380952381,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xoy3CcYX,2019,0.9174603174603174,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SJNRHiAcYX,2019,0.5162337662337663,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1lwRjR9YX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1zlmnA5K7,2019,nan,low,0.000000,0.999962,0.000038,0.999962,-0.999962
SJG6G2RqtX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xtAjR5tX,2019,0.5817460317460318,low,0.000000,1.000000,0.000000,1.000000,-1.000000
S1lhbnRqF7,2019,0.725609756097561,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xiOjC9F7,2019,0.9682539682539684,high,1.000000,0.000000,0.000000,1.000000,1.000000
S1lqMn05Ym,2019,0.5584415584415584,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1x2aiRqFX,2019,nan,low,0.000000,0.999998,0.000002,0.999998,-0.999998
SJMeTo09YQ,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
S1lg0jAcYm,2019,0.6801587301587302,low,0.000000,0.999998,0.000002,0.999998,-0.999998
S1geJhC9Km,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1llBiR5YX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1lTEh09FQ,2019,0.5571428571428572,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
S1lTg3RqYQ,2019,0.7136752136752137,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1lTg3RcFm,2019,0.3733766233766233,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1xBioR5KX,2019,0.9111111111111112,low,0.000000,0.999998,0.000002,0.999998,-0.999998
S1gd7nCcF7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1lKSjRcY7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1lDV3RcKm,2019,0.811965811965812,low,0.000000,0.999938,0.000062,0.999938,-0.999938
S1lVniC5Y7,2019,0.6365079365079365,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gWz2CcKX,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
S1lPShAqFm,2019,0.1031746031746031,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1g_EsActm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1x2Fj0qKQ,2019,0.5,unknown,0.000000,0.000002,0.999998,0.000002,-0.000002
S1g2JnRcFX,2019,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
S1lvm305YQ,2019,0.5555555555555556,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gUsoR9YX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gQ5sRcFm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1lIMn05F7,2019,0.7555555555555555,low,0.000000,0.999995,0.000005,0.999995,-0.999995
S1g9N2A5FX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gARiAcFm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1grRoR9tQ,2019,0.196031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gBz2C9tX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1fcnoR9K7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1fQSiCcYm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1fDssA5Y7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eYHoC5FX,2019,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
S1ej8o05tm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gDCiCqtQ,2019,nan,low,0.000000,0.999979,0.000021,0.999979,-0.999979
S1eK3i09YQ,2019,nan,high,1.000000,0.000000,0.000000,1.000000,1.000000
S1gOpsCctm,2019,nan,low,0.000000,0.999447,0.000553,0.999447,-0.999447
S1ey2sRcYQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1e_H3AqYQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1erHoR5t7,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
S1gUVjCqKm,2019,nan,unknown,0.000000,0.000002,0.999998,0.000002,-0.000002
S1giro05t7,2019,0.2547619047619047,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1gBgnR9Y7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1ecm2C9K7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eFtj0cKQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eVe2AqKX,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1g2V3Cct7,2019,nan,low,0.000000,0.999948,0.000052,0.999948,-0.999948
S1e_ssC5F7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1giVsRcYm,2019,0.922077922077922,low,0.000000,0.999983,0.000017,0.999983,-0.999983
S1eEmn05tQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1fUpoR5FQ,2019,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
S1eB3sRqtm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1VWjiRcKX,2019,0.5584415584415584,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eEdj0cK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eOHo09KX,2019,nan,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
S1en0sRqKm,2019,nan,low,0.000000,0.999967,0.000033,0.999967,-0.999967
S1M6Z2Cctm,2019,0.6752136752136753,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eX-nA5KX,2019,nan,low,0.000000,0.999999,0.000001,0.999999,-0.999999
HyzdRiR9Y7,2019,0.975609756097561,high,1.000000,0.000000,0.000000,1.000000,1.000000
S1MeM2RcFm,2019,nan,low,0.000000,0.999997,0.000003,0.999997,-0.999997
S1MQ6jCcK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1E3Ko09F7,2019,0.7182539682539683,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1MB-3RcF7,2019,0.6367521367521367,low,0.000000,0.999904,0.000096,0.999904,-0.999904
S1GkToR5tm,2019,0.6581196581196581,low,0.000000,0.999999,0.000001,0.999999,-0.999999
S14g5s09tm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1GcHsAqtm,2019,0.2253968253968254,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1G_cj05YQ,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Hyxsl2AqKm,2019,0.7666666666666667,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HyztsoC5Y7,2019,0.9090909090909092,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HyzMyhCcK7,2019,0.7587301587301587,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S1eBzhRqK7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HyxlHsActm,2019,0.2873015873015873,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HyxUIj09KX,2019,nan,low,0.000000,1.000000,0.000000,1.000000,-1.000000
S1EHOsC9tX,2019,0.946031746031746,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
S1E64jC5tm,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
S14h9sCqYm,2019,0.3619047619047619,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HyxhusA9Fm,2019,0.3292682926829268,unknown,0.000000,0.000001,0.999999,0.000001,-0.000001
HyxCxhRcY7,2019,0.9857142857142858,high,1.000000,0.000000,0.000000,1.000000,1.000000
Hyxu6oAqYX,2019,0.1031746031746031,low,0.000000,0.999995,0.000005,0.999995,-0.999995
HyxSBh09t7,2019,nan,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Hylyui09tm,2019,0.275974025974026,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HylzTiC5Km,2019,0.8034188034188035,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HylVB3AqYm,2019,0.9722222222222222,high,1.000000,0.000000,0.000000,1.000000,1.000000
HyxGB2AcY7,2019,0.7142857142857143,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HyxAfnA5tm,2019,0.8733766233766234,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
HylsgnCcFQ,2019,0.8134920634920635,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Hyx6Bi0qYm,2019,0.6246031746031746,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Hyxtso0qtX,2019,0.1948051948051948,unknown,0.000000,0.042087,0.957913,0.042087,-0.042087
HyxPx3R9tm,2019,0.8833333333333333,unknown,0.000000,0.000131,0.999869,0.000131,-0.000131
HyxKIiAqYQ,2019,0.9698412698412698,high,1.000000,0.000000,0.000000,1.000000,1.000000
