paper_id,year,citations,influential,source,tier,matched_by,title_sim,author_overlap,s2_paper_id,s2_corpus_id,fetched_window
HkghoaNYPB,2020,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,ebd130939e4a4448e76b1c7791329e4828edffb9,155100006.0,2026-08-14..2026-08-16
HkgaETNtDB,2020,239.0,32.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,222b9a7b8038120671a1610e857d3edbc7ac5550,202750126.0,2026-08-14..2026-08-16
HkgTTh4FDH,2020,19.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9172,4.0,27d4be35bd82fbcfbf295f66fe0ebfe947793d7a,174801103.0,2026-08-14..2026-08-16
HkgMxkHtPH,2020,134.0,14.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,ad8fbe003c65c15429ffa1a81fbd311f9bbae777,209444829.0,2026-08-14..2026-08-16
HkgH0TEYwH,2020,705.0,109.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,4c1abd8969fc1c360f50373f6552bcfb3cc408b7,174802612.0,2026-08-14..2026-08-16
HkgFDgSYPH,2020,15.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,1690d6db86ed751bf7fb29fb768d1418ba579abc,208547857.0,2026-08-14..2026-08-16
HkgB2TNYPS,2020,77.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,537f0af15dbf5bf91ca653f3d405fd5095d9007b,202888950.0,2026-08-14..2026-08-16
HkgAJxrYwr,2020,105.0,17.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,8db06425f823f8336e5c23ee9b1b16ae51b56c15,209460895.0,2026-08-14..2026-08-16
Hkg9HgBYwH,2020,104.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,199918446424c4cb25146979840a20df93b37168,209324251.0,2026-08-14..2026-08-16
Hkg5lAEtvS,2020,451.0,12.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,989e681731eb27ac1e12b2d60c8612c6982fe8c7,208176379.0,2026-08-14..2026-08-16
Hkg-xgrYvH,2020,141.0,19.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,96b279f5e8ef539a7ef01fd1fdfa6bc10f36a07c,214222435.0,2026-08-14..2026-08-16
Hkex2a4FPr,2020,9.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.3051,3.0,64530647d0fcdbfa96ed193f63194a71ebbff5f6,167217319.0,2026-08-14..2026-08-16
HkeuD34KPH,2020,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.6612,4.0,d0a8a79fffd35308ac4dd840fa9bcd1c5b123fc6,199668879.0,2026-08-14..2026-08-16
HketzTNYwS,2020,21.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8774,4.0,9e10e2cae05b2906330eb7dde2f27042966413b1,125952287.0,2026-08-14..2026-08-16
HkeryxBtPB,2020,312.0,47.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,73cb515ea6d15baf73b8cf3f30773f5ebad6b991,54447167.0,2026-08-14..2026-08-16
HkenPn4KPH,2020,190.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,9e9abe8add805eb9f290b8ec0086c22b1013b939,203902614.0,2026-08-14..2026-08-16
Hkekl0NFPr,2020,131.0,20.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,6383cd6c799aff01c9c7fb1c38199febbd0bd591,204734348.0,2026-08-14..2026-08-16
HkejNgBtPB,2020,45.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,54b64cb034f86c25c9ce877be62ee90fa426cbb4,211020900.0,2026-08-14..2026-08-16
HkehD3VtvS,2020,27.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.7966,6.0,140bdd635deebe7d01de126b1ef7d9c9640a5831,173990763.0,2026-08-14..2026-08-16
Hkeh21BKPH,2020,19.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,ab4c0ab48734548c4c48fa33c3eeccde415db8f8,170079325.0,2026-08-14..2026-08-16
HkeeITEYDr,2020,30.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,596848f2d96f9f90001aaf385a131580dd343752,219177205.0,2026-08-14..2026-08-16
HkedQp4tPr,2020,24.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,75234b3c22aa3c2d4da24da9db4153a815efa010,184487985.0,2026-08-14..2026-08-16
Hke_f0EYPH,2020,8.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.6116,6.0,3e34b4f2f27f77eb2670958ef6ec8c758173db3b,231749738.0,2026-08-14..2026-08-16
HkeZQJBKDB,2020,76.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,03ea0fc5440c69fd7f29b8b9cb0c8b3794b895a6,67877045.0,2026-08-14..2026-08-16
HkeSdCEtDS,2020,63.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,ff2541f30507b161316edd879fa65fb80a08d16f,203952980.0,2026-08-14..2026-08-16
HkeQ6ANYDB,2020,37.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,825233b99cfa2198c4c69ca609921c20fe49d82c,203610380.0,2026-08-14..2026-08-16
HkePOCNtPH,2020,8.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.3429,8.0,d7c179eb3c7a3ce5804dea736ab7d57ece14a11c,225103083.0,2026-08-14..2026-08-16
HkePNpVKPB,2020,116.0,18.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,6e482052ac6f73d225387b27ccbfb94375c04ec8,209316097.0,2026-08-14..2026-08-16
HkeO104tPB,2020,27.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ab5d0df373249bbfa0bb7476caedb3f34498b139,159041699.0,2026-08-14..2026-08-16
HkeJzANFwS,2020,34.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,76c7aa7417a73b54a1f5d5d73539b8fa0683ce4e,213415047.0,2026-08-14..2026-08-16
HkeAepVKDH,2020,43.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8142,6.0,86d0818ddcc9a670f25026ee1012d850289d87e1,59222842.0,2026-08-14..2026-08-16
Hke3gyHYwH,2020,12.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.3191,3.0,209e496d30b405f34c59e613a35955d16e5b0d10,166228053.0,2026-08-14..2026-08-16
Hke12T4KPS,2020,290.0,29.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,680f1bf7c3635e87d4064a2757ec0d68c01d69f3,210957697.0,2026-08-14..2026-08-16
Hke0lRNYwS,2020,8.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,c070f4d70bcd09d25c046ccb3c734875f04c4b85,182953214.0,2026-08-14..2026-08-16
Hke0V1rKPS,2020,85.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,000829516229b87cafff052fe310604c85236671,209444850.0,2026-08-14..2026-08-16
Hke0K1HKwr,2020,181.0,41.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,f866406e6111eece3be2a818706453818ca65579,211146411.0,2026-08-14..2026-08-16
Hke-WTVtwr,2020,137.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,d0e28f5dc1feae19e41087a92a87992977fd85af,209516262.0,2026-08-14..2026-08-16
HJxyZkBKDr,2020,869.0,218.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,69599593f93023e2f91ef6673ee9860f85777d98,209531937.0,2026-08-14..2026-08-16
HJxrVA4FDS,2020,62.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,bac7cd6175d838e1a0dea3603226a520516fb33a,174797767.0,2026-08-14..2026-08-16
HJxnM1rFvr,2020,19.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,318f50c4f1cce7f6338d120d36c43542b229fa46,204907229.0,2026-08-14..2026-08-16
HJxiMAVtPH,2020,1116.0,90.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,135334ea7fdef8eef0367e862797cac7dcd232a4,203593476.0,2026-08-14..2026-08-16
HJxhUpVKDr,2020,163.0,10.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,271ee5a35a1f36e9f7ce64ac6966318e4cb63b7e,102351461.0,2026-08-14..2026-08-16
HJxf53EtDr,2020,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.7517,2.0,3a43e73a8d8438ab45d2681c814ed2ef56fb9a56,220633143.0,2026-08-14..2026-08-16
HJxdTxHYvB,2020,57.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9548,3.0,6e635f131c37d481f5b8778c5823a35201876150,204806122.0,2026-08-14..2026-08-16
HJx_d34YDB,2020,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.8814,5.0,72ffabfbc7a633dce5e634f4b613569572894bc3,202539964.0,2026-08-14..2026-08-16
HJxWl0NKPB,2020,39.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ef2d8e69966f8ce276059911d7dd53a1f7b02d03,208527341.0,2026-08-14..2026-08-16
HJxV-ANKDH,2020,149.0,16.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,6526593e1d5f20dec83b2c23050a53173ed18c66,211020709.0,2026-08-14..2026-08-16
HJxTgeBtDr,2020,49.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.7183,3.0,c968e8dc442102b38b134b1afadc7cc78fc5b5fb,226262306.0,2026-08-14..2026-08-16
HJxNAnVtDS,2020,3056.0,419.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,c802ceb7a9ff904220c48ee44ae9b671be6d6379,195798643.0,2026-08-14..2026-08-16
HJxN0CNFPB,2020,2.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,d08cf82a67d82b51707e9e2fe3394550c9bddae1,213934230.0,2026-08-14..2026-08-16
HJxMYANtPH,2020,53.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,4e77f3b31cfb9a278b57fac20513e06bc4a73750,204575791.0,2026-08-14..2026-08-16
HJxKhyStPH,2020,5.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.3168,5.0,f29bbf38cda51564bec05f9a13be4c81c5c7539d,202540283.0,2026-08-14..2026-08-16
HJxK5pEYvr,2020,80.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,4ecf4356c3b451b16780788a3f94e422d4deeda5,211171773.0,2026-08-14..2026-08-16
HJxJ2h4tPr,2020,137.0,17.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.6667,10.0,60d6a5dc3e86f86861a7c33d9fbb1ea25e67c428,211132707.0,2026-08-14..2026-08-16
HJxEhREKDH,2020,45.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9913,3.0,306a0b7befa12c6352ade07fe8d0c99a7a9dbb60,211678036.0,2026-08-14..2026-08-16
HJxDugSFDB,2020,429.0,49.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,69d1ee8a99f55e9228f33fdb3a0339541ad1201c,195767454.0,2026-08-14..2026-08-16
HJx8HANFDH,2020,57.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,6c6df22e0add771690e33ed7bce91791aa331788,182953182.0,2026-08-14..2026-08-16
HJx81ySKwr,2020,160.0,17.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,d9d7ab13ce305ccee309c989a2341d72b1252070,211068987.0,2026-08-14..2026-08-16
HJx7uJStPH,2020,327.0,48.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3b1a5b81f97d6136a0486b2de7fc5ca9ff8a2ee4,208512815.0,2026-08-14..2026-08-16
HJx4PAEYDH,2020,118.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,449892c8e095a97b4c9e058ae5be1e9177d805b7,196471339.0,2026-08-14..2026-08-16
HJx-akSKPS,2020,97.0,10.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,07a213517dbb8bfe67360a70b532b56bf502ca28,209500879.0,2026-08-14..2026-08-16
HJx-3grYDB,2020,179.0,31.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,66ab093b76aa8842e7cc8c66fa8d84359b8ce88e,204512179.0,2026-08-14..2026-08-16
HJlzxgBtwH,2020,617.0,94.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,91a05cb84f1c7dbb0354da2ff11ae92549152435,195791557.0,2026-08-14..2026-08-16
HJlxIJBFDr,2020,105.0,34.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,da77c149fdb32d99e4dbb50597b905f30ace2323,202660778.0,2026-08-14..2026-08-16
HJluEeHKwH,2020,61.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,4d5f904f923e5e031fb500a9e9ef7699ea9283de,203591671.0,2026-08-14..2026-08-16
HJloElBYvB,2020,32.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,27485fa549cd72dc73da6b187661f5b1f403d9c1,210023401.0,2026-08-14..2026-08-16
HJlnC1rKPB,2020,651.0,26.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,bb713d56a39a040b35e4f9e036fb4422f543e614,207852415.0,2026-08-14..2026-08-16
HJli2hNKDH,2020,151.0,12.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,675770f77cd913abc7b7f0466f281cb6c4b383f7,208857488.0,2026-08-14..2026-08-16
HJlfuTEtvB,2020,76.0,10.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,eaddaa76aa4c5b1804802d512c7cc1f854b0bda9,202749930.0,2026-08-14..2026-08-16
HJlY_6VKDr,2020,6.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9935,3.0,def84654e8944e5494fd939bb7e3e3ba4389e4c7,203836018.0,2026-08-14..2026-08-16
HJlWWJSFDH,2020,1865.0,328.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,7.0,789a7069d1a2d02d784e4821685b216cc63e6ec8,213085920.0,2026-08-14..2026-08-16
HJlU-AVtvS,2020,122.0,17.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,afaf754f0ad02f5efaaa8d1b38b7dfbf79cd1b92,198229661.0,2026-08-14..2026-08-16
HJlTpCEKvS,2020,697.0,55.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,356941da708c6d5b06bce17463aca309fd33151a,159040666.0,2026-08-14..2026-08-16
HJlSmC4FPS,2020,160.0,18.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,832baf7476fa4c98ad326ae9190d613d78e6eb13,189762105.0,2026-08-14..2026-08-16
HJlRFlHFPS,2020,13.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,c84e20bc2b8f8e4bc1de218f9ca8a9511ea4ada1,213009760.0,2026-08-14..2026-08-16
HJlQ96EtPr,2020,14.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,ce271c0b0a5ee333d6e9fe4ea8c46d90fc18d2c3,210903925.0,2026-08-14..2026-08-16
HJlP_pEFPH,2020,16.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,99b3ef72ba4f914e4d5e847977babd872a6c9f1a,85542443.0,2026-08-14..2026-08-16
HJlPC6NKDH,2020,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,fb67a5e528e19f1567305040b2cd2dc80cda313c,202539498.0,2026-08-14..2026-08-16
HJlHzJBFwB,2020,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9798,5.0,8ca6adbb75717bed39aa97ed283e2bcd8dde46eb,168169706.0,2026-08-14..2026-08-16
HJlF3h4FvB,2020,45.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9259,4.0,1055d29334e4d969845f124596ed3dc3b84570f0,203642142.0,2026-08-14..2026-08-16
HJlA0C4tPS,2020,136.0,28.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,57e4074c588c0e27e4c0bc89f12512ccdb900d79,211069439.0,2026-08-14..2026-08-16
HJl8_eHYvS,2020,52.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,dc0276b62e8e92dc475bae5e107524749b948873,211259464.0,2026-08-14..2026-08-16
HJl8SkBYPr,2020,244.0,27.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9524,6.0,b5b3a68d85c33f8a350a0bf54147a19ecbfc1051,204734178.0,2026-08-14..2026-08-16
HJl8AaVFwB,2020,7.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.4854,4.0,93611c852865e1a0584270f35e6a13c7b3894f56,211069393.0,2026-08-14..2026-08-16
HJgzt2VKPB,2020,209.0,27.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9733,2.0,f696ea202d5f2af57c66b6f9f2783f124399e0dd,204009011.0,2026-08-14..2026-08-16
HJgzpgrYDr,2020,3.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.5969,4.0,0a4b550ec609a54a27f1b47fc3a228fbee040fb3,226976109.0,2026-08-14..2026-08-16
HJgpugrKPS,2020,175.0,26.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,44904a561644c3031af749d33328935dc8d3b366,204852197.0,2026-08-14..2026-08-16
HJgkj0NFwr,2020,8.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9286,3.0,ee79ea251b165f976f0b2ac404a36d076eca8eb8,159041713.0,2026-08-14..2026-08-16
HJgfDREKDB,2020,23.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,1a93075da059cf1b6660d8b5f8f5d097d4060c8d,198229350.0,2026-08-14..2026-08-16
HJgdo6VFPH,2020,47.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,3fc815cebbd8948dfed0592a254d5d4bf82d3fcf,197544797.0,2026-08-14..2026-08-16
HJgcvJBFvB,2020,198.0,24.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,dc05886db1e6f17f4489d867477b38fe13e31783,213597045.0,2026-08-14..2026-08-16
HJg_ECEKDr,2020,186.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9957,5.0,16a3dd5ab3e8570f6083ddf6f88aa5e916450fef,209386415.0,2026-08-14..2026-08-16
HJgSwyBKvr,2020,149.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,3185fd6ca0664a06ad0db58ea92142f0e97cb89e,204824219.0,2026-08-14..2026-08-16
HJgS7p4FPH,2020,9.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.562,3.0,7d62b504a3b874a8aa22775a750708007040db6a,197935364.0,2026-08-14..2026-08-16
HJgLZR4KvH,2020,498.0,60.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,ffb3886a253ff927bcc46b78e00409893865a68e,195791369.0,2026-08-14..2026-08-16
HJgLLyrYwB,2020,57.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,34601270eb6274c5331c634be82f701ef394eacf,211532692.0,2026-08-14..2026-08-16
HJgKYlSKvr,2020,75.0,6.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,bc34ae66863101a34efe43ceae3aebb56f1023b4,203610652.0,2026-08-14..2026-08-16
HJgK0h4Ywr,2020,109.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,f73b1a55e79271089dd2f5e3dcada577e48837bd,201646591.0,2026-08-14..2026-08-16
HJgJtT4tvB,2020,344.0,62.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,65723a96ff5b15f124bf3b534503950b537b4792,209485573.0,2026-08-14..2026-08-16
HJgExaVtwr,2020,1395.0,345.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,ce435482acc0e195be8d8f002b2655b4c7b08be6,211146562.0,2026-08-14..2026-08-16
HJgEMpVFwB,2020,439.0,56.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,6ff50528f3d7c72772f8c0e3f8398f9dd8e06575,166228022.0,2026-08-14..2026-08-16
HJgCcCNtwH,2020,1.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,3f515a8e872548e038b26e9eae05c1dd3f3b941b,211171839.0,2026-08-14..2026-08-16
HJgC60EtwB,2020,138.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,6946ae0c23257586c12d01675e05167d74cb89fa,189999154.0,2026-08-14..2026-08-16
HJgBA2VYwH,2020,94.0,19.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,07d01345dd30f1400e41d5124ff74e2b0d655040,174801410.0,2026-08-14..2026-08-16
HJg6VREFDH,2020,28.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.1684,3.0,74923519ccf712f0b6dcbe04438cebcfcc4b4e16,237491586.0,2026-08-14..2026-08-16
HJg4qxSKPB,2020,4.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.283,3.0,b2162301e7c2fc90f5eb62471b4f23ece8da1b8d,167217788.0,2026-08-14..2026-08-16
HJg3Rp4FwH,2020,12.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.4,2.0,b2869ced3341ca1505200252eee4fe195a103048,195658132.0,2026-08-14..2026-08-16
HJg3HyStwB,2020,8.0,0.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,7e69287ac94ecb2af7fbec1cad0c773ea3193de9,203641876.0,2026-08-14..2026-08-16
HJg2b0VYDr,2020,502.0,51.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,8.0,b06d260b504a20e90d07180aa3c4eaecb3b5cde5,195750622.0,2026-08-14..2026-08-16
HJezF3VYPB,2020,320.0,44.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,2f5e6ec8904e84738fdff37b39220c0c837529a1,207880633.0,2026-08-14..2026-08-16
HJewiCVFPB,2020,2018.0,378.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,449c5660d637741f7aa7ff42549c32b43c9968bf,210839011.0,2026-08-14..2026-08-16
HJeqhA4YDS,2020,92.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,dda678ae5abcd3b522ff195705a80ecb3f58f043,207758856.0,2026-08-14..2026-08-16
HJepXaVYDr,2020,117.0,12.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,9dee2ec358840bfd75c11a00007d1989af456d88,201657791.0,2026-08-14..2026-08-16
HJenn6VFvB,2020,255.0,25.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,80beec251b5d9f4f78fca2ea2016cf9d763b844c,203593936.0,2026-08-14..2026-08-16
HJem3yHKwH,2020,70.0,13.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,2a88cc8cc9562b4addec03ba16b35cb4d3baaa43,213392702.0,2026-08-14..2026-08-16
HJel76NYPS,2020,10.0,1.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9222,3.0,7c0c0145f672beb44501e5fc6c7de6e512319d9d,225079908.0,2026-08-14..2026-08-16
HJeiDpVFPr,2020,33.0,9.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,0b09a36a2de74ace4b792a378ce033601fb87e64,211126807.0,2026-08-14..2026-08-16
HJedXaEtvS,2020,223.0,18.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,e165b379f983152874299e0f5a6e0c9596c9a3e8,213938729.0,2026-08-14..2026-08-16
HJe_yR4Fwr,2020,96.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.9648,2.0,801218f718e04bc98a01ca4eb64fab56107520e8,204008986.0,2026-08-14..2026-08-16
HJe_Z04Yvr,2020,22.0,3.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,14506ec513066927c7752c039919e3868dda074a,53783799.0,2026-08-14..2026-08-16
HJeVnCEKwH,2020,66.0,7.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,5.0,ec09db517aa4399ebbb33fb3acc342178f2aca90,186206649.0,2026-08-14..2026-08-16
HJeTo2VFwH,2020,175.0,22.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,e7907e7e7d470a12bdab5e6381ad12c4f832ea49,189898449.0,2026-08-14..2026-08-16
HJeT3yrtDr,2020,387.0,14.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,3b2538f84812f434c740115c185be3e5e216c526,209183618.0,2026-08-14..2026-08-16
HJePXkHtvS,2020,43.0,8.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.6822,2.0,2995b604783e991555a69241c8834e68c4b2f65a,221191428.0,2026-08-14..2026-08-16
HJeOekHKwr,2020,66.0,4.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,3.0,531836a1c3fbbf10eba5375d8558f218cdb9805e,211076111.0,2026-08-14..2026-08-16
HJeO7RNKPr,2020,326.0,39.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,2.0,dfb22535ada5e35b9ed3523499127003e4afc00d,54482591.0,2026-08-14..2026-08-16
HJeIX6EKvr,2020,7.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.2987,2.0,2f8ea25a228c2295b498e538573c4bb15ba058d8,211506364.0,2026-08-14..2026-08-16
HJe9cR4KvB,2020,32.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,6.0,efd81977f1e74138cf2ac3e9a42112b95f648c66,204009164.0,2026-08-14..2026-08-16
HJe88xBKPr,2020,80.0,5.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,7da843389b95ae2782ac8acd0eb7267b9734dcd6,168170068.0,2026-08-14..2026-08-16
HJe6uANtwH,2020,93.0,11.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,4.0,16601473f45fe183da46ba078d13b3fde7d48bac,211082896.0,2026-08-14..2026-08-16
HJe4Cp4KwH,2020,193.0,18.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,1.0,1.0,f80be25edf309ab595fc76fddd8cefe8eb2e5a54,195750944.0,2026-08-14..2026-08-16
H1xzdlStvB,2020,18.0,2.0,s2_api_2026-08-14..2026-08-16,A,arxiv_id,0.996,4.0,08e6b491579b0a4297fc69dba8e139ec4480fcbe,209321831.0,2026-08-14..2026-08-16
