paper_id,year,decision,answer,p_accept,p_reject,p_unknown,lap,ud
rklaWn0qK7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkgqCiRqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rklEUjR5tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkl3-hA5Y7,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rkl42iA5t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgZ3oR9FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgv9oRqtQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgBHoCqYX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkg5fh0ctQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgsvoA9K7,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rkgK3oC5Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgd0iA9FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkeqCoA5tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkeYUsRqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgbwsAcYm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgT3jRct7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkglvsC9Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkeX-3Rqtm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkgKBhA5Y7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rkgpy3C5tX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkeSiiA5Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rke8ZhCcFQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rket4i0qtX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgMNnC9YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkgW0oA9FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkVOXhAqY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkMnHjC5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkMhusC5Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkeT8iR9Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkMD73A5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkeMHjR9Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rk4Qso0cKm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkgfWh0qKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rkGcYi09Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJxgknCcK7,2019,Accept (Oral),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJxXDsCqYX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rk4Wf30qKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJx_b3RqY7,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJxHsjRqFQ,2019,Accept (Poster),accepted,0.999999,0.000000,0.000001,0.999999,0.999999
rke4HiAcY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJxpuoCqtQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlk6iRqKX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJxcHnRqYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlpUiAcYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkGG6s0qKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJxNAjC5F7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJzoujRct7,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rJlWOj0qF7,2019,Accept (Poster),rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rJlg1n05YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlHIo09KQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJxF73R9tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJliMh09F7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlMBjAcYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl8FoRcY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlcV2Actm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl8viCqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rkeUrjCcYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJxMM2C5K7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl4BsR5KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJl6M2C5Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlEojAqFm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJxug2R9Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl-HsR9KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl_NhR9K7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJleN20qK7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJgvf3RcFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl2E3AcF7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJgMlhRctm,2019,Accept (Oral),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJgfjjC9Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJl3S2A9t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJfW5oA5KQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJlDnoA5Y7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJgP7hR5YQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rJg6ssC5Y7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJg_NjCqtX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJf0BjAqYX,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
rJeXCo0cYX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
rJgYxn09Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJevYoA9Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJgSV3AqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJgz8sA5F7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJeQYjRqYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJgTciR9tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJed6j0cKX,2019,Accept (Poster),accepted,0.999999,0.000000,0.000000,1.000000,0.999999
rJeEqiC5KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJe4ShAcF7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,0.999999
rJedV3R5tm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJgbSn09Ym,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJe1y3CqtX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJedbn0ctQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJG8asRqKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJNH6sAqY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJVorjCcKQ,2019,Accept (Oral),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJEyrjRqYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJg8yhAqKm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJVoEiCqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJ4vlh0qtm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJNwDjAqYX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xwKoR9Y7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,0.999999
r1zmVhCqKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1znKiAcY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ4qXnCqFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xywsC9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1ztwiCcYQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1zOg309tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJEjjoR9K7,2019,Accept (Oral),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xyx3R9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1xX42R5Fm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1xlvi0qYm,2019,Accept (Oral),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xwqjRcY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xrb3CqtQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xdH3CcKX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJlnB3C5Ym,2019,Accept (Poster),unknown,0.000000,0.001501,0.998497,0.001502,-0.001501
r1xkIjA9tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1x4BnCqKX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1xYr3C5t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xurn0cKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1luCsCqFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1xFE3Rqt7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xQQhAqKX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lrAiA5Ym,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1xwS3RqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1laEnA5Ym,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1xN5oA5tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lYRjC9F7,2019,Accept (Oral),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1lohoCqY7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1xRW3A9YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lgm3C5t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gnQ20qYX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1lpx3A9K7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lM_sA5Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1gR2sC9FX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1l9Nj09YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gkAoA5FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1ledo0ctX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
rJ4km2R5t7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
rJe10iC5K7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1ge8sCqFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1l3NiCqY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gKNs0qYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gGpjActQ,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1gNni0qtm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lq1hRqYQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gOe209t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lWUoA9FQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1glehC5tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1gl7hC5Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gEqiC9FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lFIiR9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1gVqsA9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1fiFs09YX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1l-e3Cqtm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1g1LoAcFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1fE3sAcYQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r1fWmnR5tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1g4E3C9t7,2019,Accept (Poster),rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1espiA9YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1fO8oC9Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1f0YiCctm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1eEG20qKQ,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1efr3C9Ym,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1eiqi09K7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1exVhActQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1ez_sRcFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1eO_oCqtQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1esnoAqt7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1erRoCqtX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1g7y2RqYX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1elIi09K7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1V0m3C5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1f78iAcFm,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
r1NJqsRctX,2019,Accept (Poster),accepted,0.999998,0.000000,0.000002,0.999998,0.999998
r1Nb5i05tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1GbfhRqF7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1eVMnA9K7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1Gsk3R9Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1NDBsAqY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1GAsjC5Fm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1lyTjAqYX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1MxciCcKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1My6sR9tX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1GgDj0cKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
r14Aas09Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyzVb3CcFX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1E0OsA9tX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1GB5jA5tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxwW2A5Km,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r1Vx_oA5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxnvsAqFm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syzn9i05Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
r14EOsCqKX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxknjC9KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syxt5oC5YQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syxt2jC5FX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyxfEn09Y7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,0.999999
SyxZOsA9tX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyxtJh0qYm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxAb30cY7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyzjBiR9t7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxHKjAcYX,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyxYEoA5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyxaYsAqY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syx72jC9tm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
r1VPNiA5Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyzrLjA5FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SylLYsCcFm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyxZJn05YX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syx5V2CcFm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syl8Sn0cK7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Syx9rnRcYm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syl6tjAqKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SylCrnCcFX,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxMWh09KX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyxXhsAcFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SylU3jC5Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygInj05Fm,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Syxgbh05tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sygx4305KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygONjRqKm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygHGnRqK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syx4_iCqKQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygD-hCcF7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SygxYoC5FX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SylPMnR9Ym,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygLehCqtm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syfz6sC9tQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyfXKoRqFQ,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
SyerAiCqt7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syf9Q209YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyfIfnC5Ym,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Syeil309tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syx0Mh05YQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyeKf30cFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyeQFiCcF7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygJSiA5YQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SylKoo0cKm,2019,Accept (Poster),rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
Syez3j0cKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyehMhC9Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyVuRiC5K7,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyeBqsRctm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syx_Ss05tm,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyVU6s05K7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Syeben09FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyMras0cFQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyNbRj09Y7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SygvZ209F7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyeLno09Fm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyMhLo0qKQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyezvsC5tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyNvti09KQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sye2doC9tX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyVhg20cK7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyMWn05F7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Skz3Q2CcFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyG4RiR5Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Sy4lojC9tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyVpB2RqFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkxbDsR9Ym,2019,Reject,accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SkxZFoAqtQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkzK4iC5Ym,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkxXCi0qFX,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
SyGjjsC5tQ,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkxxIs0qY7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkxYOiCqKX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
Sye7qoC5FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
Skluy2RcK7,2019,Reject,accepted,0.999999,0.000000,0.000000,1.000000,0.999999
Skz-3j05tm,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SkzeJ3A9F7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkloDjAqYm,2019,Accept (Poster),accepted,1.000000,0.000000,0.000000,1.000000,1.000000
Sklr9i09KQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SkxJ-309FQ,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
SyMDXnCcF7,2019,Accept (Poster),unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SklzIjActX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SyGjQ30qFX,2019,Reject,rejected,0.000000,1.000000,0.000000,1.000000,-1.000000
SklrrhRqFX,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,0.000000
SklgHoRqt7,2019,Reject,unknown,0.000000,0.000000,1.000000,0.000000,-0.000000
