paper_id,team_size,first_author_h_index,max_h_index,mean_h_index,top_institution_flag,industry_flag,us_team_flag
SklOUpEYvB,3,42.0,48.0,42.333333333333336,0,0,0
SklOypVKvS,6,10.0,32.0,20.833333333333332,0,0,1
SklR6aEtwH,5,17.0,39.0,31.2,1,0,1
SklR_iCcYm,3,20.0,53.0,27.0,0,0,1
SklSQgHFDS,5,10.0,113.0,31.0,1,0,1
SklTQCNtvS,6,19.0,68.0,35.5,0,0,1
SklVEnR5K7,1,38.0,38.0,38.0,0,0,1
SklViCEFPH,3,8.0,39.0,27.333333333333332,1,0,0
SklVqa4YwH,5,13.0,24.0,12.6,0,0,0
SklXvs0qt7,2,19.0,58.0,38.5,0,0,0
SklcyJBtvB,3,,,,0,0,0
Sklf1yrYDr,3,11.0,37.0,28.333333333333332,0,0,0
SklgHoRqt7,4,15.0,30.0,19.25,0,0,0
Sklgs0NFvr,3,8.0,96.0,49.666666666666664,1,0,1
SklibJBFDB,3,5.0,42.0,16.333333333333332,0,0,0
SklkDkSFPB,5,17.0,46.0,26.2,0,0,0
Skln2A4YDB,3,12.0,125.0,46.333333333333336,1,0,1
SklnVAEFDB,4,10.0,20.0,10.25,0,0,0
SkloDJSFPH,5,18.0,35.0,23.75,0,0,0
SkloDjAqYm,9,2.0,52.0,19.555555555555557,1,1,1
Sklqvo0qt7,3,96.0,96.0,44.666666666666664,1,0,1
Sklr9i09KQ,4,7.0,34.0,17.75,1,1,1
SklrrhRqFX,2,15.0,30.0,22.5,1,0,1
SklsBJHKDS,2,21.0,112.0,66.5,0,0,0
Sklsm20ctX,4,4.0,78.0,40.25,0,0,1
SkluFgrFwH,3,1.0,16.0,6.333333333333333,0,0,1
Skluy2RcK7,5,16.0,42.0,17.8,0,0,1
Sklv5iRqYX,6,1.0,45.0,22.5,0,0,1
SkmiegW0b,5,13.0,52.0,26.0,1,0,1
SknC0bW0-,2,,37.0,37.0,1,0,1
Skp1ESxRZ,3,30.0,119.0,56.666666666666664,1,0,1
SkqV-XZRZ,4,8.0,185.0,61.5,0,0,0
SksY3deAW,4,18.0,73.0,41.5,0,0,1
SktLlGbRZ,8,41.0,139.0,66.5,1,0,1
Sktm4zWRb,3,4.0,80.0,31.666666666666668,0,0,1
Skvd-myR-,2,15.0,22.0,18.5,0,0,0
Skw0n-W0Z,4,11.0,112.0,41.75,1,0,1
SkwAEQbAb,2,3.0,28.0,15.5,0,0,0
Skx24yHFDr,1,22.0,22.0,22.0,0,0,0
Skx5txzb0W,3,6.0,11.0,9.333333333333334,1,1,1
Skx6WaEYPH,3,19.0,33.0,19.333333333333332,0,0,1
Skx82ySYPH,5,9.0,24.0,14.75,0,0,0
SkxBUpEKwH,3,8.0,62.0,31.0,0,0,0
SkxG-CVFDH,6,14.0,185.0,54.5,0,0,0
SkxHRySFvr,3,45.0,45.0,33.0,0,0,0
SkxJ-309FQ,5,20.0,40.0,26.4,0,0,1
SkxJ8REYPH,4,16.0,44.0,22.75,0,0,0
SkxLFaNKwB,7,29.0,100.0,42.857142857142854,0,0,1
SkxMjxHYPS,2,0.0,0.0,0.0,0,0,0
SkxOhANKDr,2,8.0,26.0,17.0,0,0,1
SkxSv6VFvS,4,18.0,52.0,25.25,1,0,1
SkxUrTVKDH,6,57.0,57.0,20.5,0,0,1
SkxV7kHKvr,5,11.0,20.0,10.6,0,0,1
SkxW23NtPH,11,25.0,35.0,19.454545454545453,1,1,1
SkxWnkStvS,3,12.0,35.0,26.333333333333332,0,0,0
SkxXCi0qFX,5,7.0,125.0,50.0,1,0,1
SkxXg2C5FX,6,6.0,25.0,8.833333333333334,0,0,0
SkxZFoAqtQ,4,8.0,21.0,13.75,0,0,1
SkxaueHFPB,3,14.0,57.0,25.666666666666668,0,0,1
SkxcSpEKPS,4,35.0,35.0,20.5,0,0,1
Skxd6gSYDS,5,14.0,139.0,67.4,0,0,0
SkxgnnNFvH,4,10.0,94.0,33.25,1,0,1
SkxlElBYDS,2,4.0,13.0,8.5,0,0,1
Skxn-JSYwr,3,2.0,14.0,8.333333333333334,0,0,0
SkxoqRNKwr,4,20.0,51.0,25.75,1,0,1
SkxpDT4YvS,8,22.0,57.0,32.5,0,0,0
SkxpxJBKwS,7,13.0,42.0,15.428571428571429,1,1,1
SkxqZngC-,6,21.0,76.0,41.5,1,0,1
Skxuk1rFwB,8,32.0,68.0,36.25,1,1,1
Skxw-REFwS,4,11.0,37.0,13.0,0,0,1
SkxxIs0qY7,6,17.0,78.0,33.166666666666664,0,0,1
SkxxtgHKPS,3,18.0,18.0,10.0,1,0,1
SkxzSgStPS,4,7.0,31.0,10.75,0,0,0
SkymMAxAb,5,1.0,28.0,15.2,0,0,0
Skz-3j05tm,2,6.0,28.0,17.0,0,0,0
Skz_WfbCZ,3,35.0,55.0,37.666666666666664,0,0,0
SkzeJ3A9F7,3,30.0,30.0,23.333333333333332,1,0,1
Sy-dQG-Rb,4,22.0,59.0,40.75,1,0,1
Sy-tszZRZ,3,9.0,25.0,14.666666666666666,1,1,1
Sy0GnUxCb,5,14.0,63.0,28.8,1,1,1
Sy1f0e-R-,7,14.0,76.0,32.833333333333336,1,0,1
Sy21R9JAW,4,8.0,87.0,33.25,1,0,0
Sy2ogebAW,4,28.0,55.0,33.75,1,0,1
Sy3XxCx0Z,5,51.0,51.0,41.4,0,0,0
Sy3fJXbA-,2,7.0,53.0,30.0,0,0,0
Sy4c-3xRW,4,19.0,34.0,27.0,0,0,0
Sy5OAyZC-,8,30.0,88.0,41.625,0,0,1
Sy8XvGb0-,3,29.0,64.0,42.0,0,0,0
SyAbZb-0Z,2,5.0,13.0,9.0,0,0,0
SyBBgXWAZ,4,23.0,167.0,68.0,0,0,0
SyELrEeAb,2,37.0,82.0,59.5,0,0,1
SyF7Erp6W,3,8.0,15.0,8.333333333333334,0,0,0
SyGjQ30qFX,3,7.0,43.0,27.666666666666668,0,0,0
SyGjjsC5tQ,5,5.0,52.0,29.0,1,1,1
SyJ7ClWCb,4,21.0,46.0,22.75,0,0,1
SyJS-OgR-,5,16.0,52.0,20.8,1,1,1
SyL9u-WA-,3,11.0,80.0,35.333333333333336,1,1,1
SyMDXnCcF7,5,21.0,50.0,28.6,1,1,1
SyMWn05F7,3,12.0,72.0,40.333333333333336,0,0,1
SyMras0cFQ,1,23.0,23.0,23.0,0,0,0
SyMvJrdaW,4,7.0,209.0,63.75,0,0,0
SyNPk2R9K7,6,23.0,115.0,57.0,1,0,1
SyNvti09KQ,2,50.0,50.0,34.0,1,1,1
SyOK1Sg0W,2,7.0,14.0,10.5,0,0,1
SyProzZAW,2,21.0,109.0,65.0,0,0,1
SySaJ0xCZ,3,16.0,72.0,29.666666666666668,0,0,1
SySpa-Z0Z,3,9.0,81.0,31.333333333333332,1,0,1
SyUkxxZ0b,7,23.0,64.0,33.714285714285715,1,1,1
SyVOjfbRb,3,17.0,25.0,15.0,1,0,1
SyVU6s05K7,3,8.0,164.0,68.33333333333333,1,0,0
SyVhg20cK7,4,9.0,35.0,16.0,0,0,0
SyVuRiC5K7,7,17.0,139.0,40.142857142857146,0,0,0
SyX0IeWAW,5,6.0,125.0,40.8,1,0,1
SyYe6k-CW,3,18.0,36.0,29.666666666666668,0,0,0
SyZI0GWCZ,3,31.0,66.0,38.0,0,0,0
SyZipzbCb,9,13.0,60.0,24.77777777777778,1,1,1
Sy_MK3lAZ,8,12.0,29.0,16.25,0,0,1
Sye0XkBKvS,4,8.0,25.0,14.75,0,0,0
Sye2s2VtDr,3,24.0,24.0,13.0,0,0,0
Sye57xStvB,11,12.0,28.0,14.5,1,1,0
Sye7qoC5FQ,2,20.0,51.0,35.5,0,0,0
SyeD0RVtvS,5,4.0,61.0,36.8,1,1,1
SyeKGgStDB,6,6.0,91.0,37.833333333333336,0,0,1
SyeKf30cFQ,1,23.0,23.0,23.0,0,0,0
SyeLGlHtPS,6,23.0,73.0,38.5,0,0,1
SyeLno09Fm,5,16.0,112.0,47.8,1,0,1
SyeMblBtwr,4,5.0,86.0,26.25,0,0,1
SyeQFiCcF7,1,5.0,5.0,5.0,0,0,0
SyeUMRNYDr,4,7.0,33.0,23.0,0,0,1
Sye_OgHFwH,5,7.0,74.0,22.6,0,0,1
Syeben09FQ,6,7.0,115.0,44.666666666666664,1,0,0
SyecdJSKvr,2,1.0,28.0,14.5,0,0,0
SyedHyBFwS,6,8.0,69.0,27.5,0,0,0
Syee1pVtDS,3,25.0,45.0,34.333333333333336,0,0,0
SyegvgHtwr,4,8.0,66.0,24.0,1,1,1
SyehMhC9Y7,3,17.0,112.0,48.333333333333336,0,0,0
Syejj0NYvr,2,30.0,30.0,19.0,0,0,0
SyepHTNFDS,5,3.0,18.0,8.6,0,0,0
SyevDaVYwr,5,4.0,73.0,48.6,0,0,0
SyevYxHtDB,3,13.0,124.0,65.0,1,0,0
SyeyF0VtDr,7,13.0,54.0,23.714285714285715,0,0,1
Syez3j0cKX,2,10.0,28.0,19.0,0,0,0
SyezvsC5tX,1,5.0,5.0,5.0,0,0,1
Syf9Q209YQ,4,12.0,41.0,22.25,0,0,0
SyfIfnC5Ym,4,9.0,73.0,40.5,1,0,1
Syg-ET4FPS,3,5.0,14.0,7.666666666666667,1,1,0
Syg-YfWCW,8,34.0,82.0,34.125,1,1,1
Syg6fxrKDB,2,2.0,26.0,14.0,0,0,0
Syg6jTNtDH,7,3.0,23.0,8.857142857142858,0,0,1
Syg7VaNYPB,3,9.0,30.0,17.0,0,0,1
SygBIxSFDS,6,26.0,119.0,28.5,1,0,1
SygD-hCcF7,5,11.0,107.0,40.6,1,1,1
SygEukHYvB,2,,,,0,0,0
SygHGnRqK7,6,13.0,38.0,19.0,0,0,1
SygK6sA5tX,3,7.0,15.0,8.0,0,0,1
SygKyeHKDH,14,18.0,59.0,19.214285714285715,0,0,1
SygLehCqtm,2,21.0,86.0,53.5,0,0,1
SygQvs0cFQ,5,19.0,41.0,26.2,0,0,0
SygRikHtvS,3,19.0,137.0,69.0,1,0,1
SygSLlStwS,4,9.0,112.0,49.25,1,0,1
SygW0TEFwH,2,13.0,39.0,26.0,0,0,0
SygWvAVFPr,5,10.0,86.0,55.8,0,0,1
SygXPaEYvH,7,37.0,83.0,44.714285714285715,1,0,1
SygagpEKwB,6,24.0,140.0,57.666666666666664,1,0,0
SygcCnNKwr,14,40.0,52.0,13.785714285714286,1,1,1
SygcSlHFvS,3,10.0,67.0,28.333333333333332,1,1,1
SygfNCEYDH,3,28.0,185.0,86.66666666666667,0,0,0
SyglyANFDr,3,16.0,119.0,63.666666666666664,0,0,0
Sygn20VtwH,4,0.0,81.0,28.0,0,0,1
SygpC6Ntvr,6,9.0,55.0,26.0,1,0,1
SygvZ209F7,4,8.0,131.0,41.5,1,0,1
SygwwGbRW,3,17.0,92.0,53.0,0,0,0
Sygx4305KQ,4,25.0,92.0,38.25,1,0,0
SygxYoC5FX,2,6.0,19.0,12.5,0,0,0
SyhRVm-Rb,4,8.0,125.0,53.25,1,0,1
SyhcXjy0Z,2,1.0,8.0,4.5,1,1,1
Syhr6pxCW,3,12.0,79.0,48.0,0,0,1
Syjha0gAZ,6,23.0,64.0,19.666666666666668,0,0,1
SyjsLqxR-,1,22.0,22.0,22.0,0,0,0
Syl-_aVtvH,7,5.0,95.0,25.833333333333332,1,0,1
Syl5o2EFPB,2,9.0,49.0,29.0,0,0,0
Syl7OsRqY7,4,36.0,78.0,51.75,0,0,1
Syl89aNYwS,4,12.0,108.0,42.0,1,0,1
Syl8Sn0cK7,5,12.0,53.0,31.8,1,0,0
SylCrnCcFX,3,9.0,92.0,38.0,1,0,1
SylGpT4FPS,3,25.0,25.0,15.333333333333334,0,0,1
SylJ1D1C-,4,4.0,39.0,14.0,1,0,0
SylKikSYDH,4,23.0,60.0,27.25,1,1,0
SylKoo0cKm,3,15.0,22.0,19.333333333333332,1,1,1
SylL0krYPS,7,17.0,101.0,30.428571428571427,1,1,1
SylLYsCcFm,5,38.0,60.0,34.4,1,1,0
SylO2yStDr,3,28.0,61.0,43.0,1,1,1
SylOlp4FvH,14,24.0,87.0,28.714285714285715,1,1,1
SylPMnR9Ym,5,7.0,64.0,25.4,0,0,1
SylR-CEKDS,2,13.0,25.0,19.0,1,0,1
SylR6n4tPS,6,19.0,57.0,33.833333333333336,0,0,1
SylU3jC5Y7,6,13.0,34.0,22.5,0,0,0
SylUiREKvB,6,6.0,50.0,26.833333333333332,1,1,1
SylUzpNFDS,3,5.0,10.0,8.0,0,0,0
SylVJTNKDr,4,19.0,59.0,24.75,1,1,1
SylVNerFvr,4,23.0,59.0,29.25,0,0,0
SylWNC4FPH,5,21.0,82.0,34.4,1,1,1
Sylgsn4Fvr,6,18.0,86.0,42.0,1,0,0
SyljQyBFDH,4,13.0,60.0,31.0,1,1,1
SylkYeHtwr,7,11.0,66.0,35.142857142857146,1,0,1
SylpBgrKPH,4,7.0,31.0,11.25,0,0,0
SylwBpNKDr,4,1.0,57.0,29.75,0,0,0
SylzhkBtDB,3,35.0,60.0,37.333333333333336,0,0,1
SyqAPeWAZ,2,1.0,19.0,10.0,0,0,0
SyqShMZRb,5,30.0,56.0,41.2,0,0,1
Syr8Qc1CW,3,10.0,29.0,14.333333333333334,1,0,1
SyrGJYlRZ,2,44.0,44.0,33.5,1,0,0
SysEexbRb,2,25.0,36.0,30.5,0,0,1
Syt0r4bRZ,7,22.0,49.0,26.428571428571427,0,0,0
SyuWNMZ0W,3,2.0,12.0,5.333333333333333,0,0,1
SyunbfbAb,6,20.0,185.0,46.0,0,0,0
SyvCD-b0W,4,18.0,74.0,28.0,1,0,1
SywXXwJAb,4,15.0,51.0,22.5,0,0,0
Syx-bCEFPS,3,43.0,49.0,37.333333333333336,0,0,0
Syx0Mh05YQ,4,23.0,73.0,48.5,0,0,0
Syx1DkSYwB,3,4.0,163.0,62.666666666666664,1,1,0
Syx4wnEtvH,10,31.0,85.0,42.3,1,1,1
Syx5V2CcFm,6,3.0,82.0,37.333333333333336,0,0,0
Syx5eT4KDS,3,17.0,24.0,19.0,0,0,0
Syx6bz-Ab,3,36.0,78.0,61.0,0,0,1
Syx72jC9tm,4,18.0,44.0,17.5,0,0,0
Syx79eBKwr,6,19.0,41.0,25.333333333333332,0,0,0
Syx7A3NFvH,3,15.0,53.0,27.0,0,0,1
Syx7WyBtwB,4,10.0,51.0,28.5,0,0,1
Syx9Q1rYvH,3,9.0,125.0,48.666666666666664,1,0,1
SyxAb30cY7,5,27.0,44.0,26.6,0,0,0
SyxC9TEtPH,5,13.0,77.0,25.6,0,0,0
SyxCqGbRZ,7,15.0,35.0,21.428571428571427,0,1,1
SyxDXJStPS,6,8.0,41.0,26.333333333333332,1,0,1
SyxGoJrtPr,6,19.0,68.0,44.166666666666664,0,0,1
SyxHKjAcYX,5,19.0,74.0,42.0,1,1,1
SyxIWpVYvr,6,33.0,33.0,14.5,0,0,1
SyxIterYwS,3,10.0,125.0,47.333333333333336,1,0,1
SyxKrySYPr,13,16.0,87.0,32.30769230769231,1,1,1
SyxL2TNtvr,7,4.0,30.0,17.857142857142858,1,1,1
SyxM51BYPB,3,10.0,39.0,20.666666666666668,0,0,0
SyxMWh09KX,8,13.0,48.0,20.875,1,0,1
SyxTZ1HYwB,4,8.0,32.0,16.75,1,0,1
SyxV9ANFDH,2,8.0,33.0,20.5,0,0,1
SyxXWC4KPB,4,3.0,33.0,15.333333333333334,0,0,0
SyxXhsAcFQ,2,14.0,14.0,11.5,0,0,1
SyxYEoA5FX,4,12.0,40.0,16.5,1,0,0
SyxZJn05YX,5,22.0,209.0,78.4,0,0,0
Syx_Ss05tm,3,16.0,64.0,43.333333333333336,0,0,1
SyxaYsAqY7,4,53.0,88.0,43.25,0,0,1
Syxc1yrKvr,5,6.0,26.0,8.0,0,0,0
Syxgbh05tQ,4,17.0,41.0,22.25,1,1,1
SyxhVkrYvr,7,17.0,101.0,32.714285714285715,1,1,1
SyxiRJStwr,4,20.0,139.0,57.0,0,0,0
SyxknjC9KQ,3,11.0,37.0,19.0,0,0,0
SyxrxR4KPS,6,28.0,36.0,24.833333333333332,1,1,1
Syxt2jC5FX,2,13.0,99.0,56.0,0,0,1
Syxt5oC5YQ,4,11.0,66.0,31.25,1,1,1
SyxtJh0qYm,3,19.0,26.0,19.666666666666668,1,1,1
SyxwW2A5Km,4,31.0,31.0,19.25,1,1,0
Syxwsp4KDB,6,12.0,44.0,27.666666666666668,1,0,1
SyyGPP0TZ,3,10.0,78.0,37.333333333333336,0,0,0
SyzKd1bCW,5,14.0,44.0,19.6,1,1,1
SyzVb3CcFX,4,24.0,112.0,63.0,0,0,1
SyzjBiR9t7,4,18.0,49.0,26.5,0,0,1
Syzn9i05Ym,2,3.0,16.0,9.5,1,0,0
SyzrLjA5FQ,3,14.0,39.0,19.666666666666668,0,0,1
r11Q2SlRW,6,16.0,70.0,23.5,0,0,1
r14Aas09Y7,6,15.0,29.0,16.833333333333332,0,0,0
r14EOsCqKX,4,11.0,78.0,45.5,0,0,1
r154_g-Rb,5,25.0,76.0,37.4,1,1,1
r17Q6WWA-,3,5.0,34.0,21.0,0,0,0
r17lFgZ0Z,4,23.0,26.0,18.0,0,0,1
r1AMITFaW,3,10.0,89.0,36.333333333333336,0,0,1
r1CE9GWR-,4,27.0,82.0,54.5,1,0,1
r1DPFCyA-,5,11.0,140.0,42.0,1,0,0
r1Ddp1-Rb,4,15.0,35.0,24.25,0,0,0
r1Dx7fbCW,6,5.0,51.0,26.333333333333332,0,0,1
r1E0OsA9tX,4,5.0,90.0,33.5,0,0,0
r1GAsjC5Fm,7,19.0,78.0,44.42857142857143,0,0,1
r1GB5jA5tm,2,52.0,80.0,66.0,0,0,0
r1GbfhRqF7,4,16.0,55.0,41.5,1,1,1
r1GkMhAqYm,8,21.0,68.0,41.625,1,0,1
r1HNP0eCW,7,2.0,21.0,10.142857142857142,0,0,0
r1ISxGZRb,3,15.0,20.0,17.333333333333332,0,0,1
r1Kr3TyAb,3,6.0,89.0,37.666666666666664,1,0,1
r1MSBjA9Ym,3,37.0,136.0,59.333333333333336,0,0,1
r1MxciCcKm,5,20.0,97.0,54.8,0,0,1
r1My6sR9tX,3,10.0,112.0,62.0,1,0,1
r1NYjfbR-,2,6.0,57.0,31.5,0,0,0
r1Nb5i05tX,4,5.0,23.0,11.25,0,0,0
r1Oen--RW,8,26.0,42.0,25.75,1,1,1
r1QZ3zbAZ,4,23.0,65.0,24.5,1,0,1
r1RF3ExCb,7,14.0,97.0,48.285714285714285,1,0,1
r1RQdCg0W,3,9.0,25.0,14.333333333333334,0,0,1
r1SnX5xCb,3,32.0,69.0,45.0,1,1,1
r1SuFjkRW,4,17.0,50.0,26.5,1,1,1
r1TA9ZbA-,8,24.0,93.0,50.125,1,1,0
r1V0m3C5YQ,4,10.0,67.0,42.25,1,1,1
r1VPNiA5Fm,4,4.0,50.0,22.25,1,0,0
r1VVsebAZ,4,12.0,74.0,28.25,0,0,0
r1Vx_oA5YQ,1,14.0,14.0,14.0,0,0,0
r1YqWz-R-,2,8.0,43.0,25.5,0,0,0
r1ZdKJ-0W,2,20.0,51.0,35.5,0,0,0
r1ayG7WRZ,1,10.0,10.0,10.0,0,0,0
r1cLblgCZ,2,1.0,24.0,12.5,0,0,1
r1dHXnH6-,3,7.0,67.0,29.666666666666668,1,0,1
r1drp-WCZ,6,16.0,97.0,49.666666666666664,0,0,1
r1e13s05YX,7,12.0,39.0,13.0,0,0,1
r1e4MkSFDr,7,16.0,52.0,26.571428571428573,0,0,1
r1e74a4twH,8,15.0,50.0,21.375,0,0,1
r1e7M6VYwH,2,36.0,55.0,45.5,1,0,1
r1e7NgrYvH,4,2.0,19.0,11.5,1,0,0
r1e9GCNKvH,2,2.0,13.0,7.5,0,0,0
r1eBeyHFDH,5,8.0,65.0,34.0,1,0,1
r1eCy0NtDH,3,7.0,66.0,33.666666666666664,1,1,1
r1eEG20qKQ,5,7.0,44.0,20.6,1,1,1
r1eIiCNYwS,6,28.0,40.0,23.833333333333332,1,0,1
r1eJssCqY7,5,25.0,76.0,33.6,1,0,1
r1eO_oCqtQ,3,7.0,46.0,19.666666666666668,0,0,0
r1eUukrtwH,2,2.0,28.0,15.0,0,0,0
r1eVMnA9K7,6,23.0,83.0,29.166666666666668,0,0,0
r1eVX0EFvH,5,17.0,48.0,31.2,1,1,1
r1eWdlBFwS,3,4.0,38.0,20.666666666666668,0,0,1
r1eX1yrKwB,5,,76.0,30.25,0,0,0
r1e_FpNFDr,2,39.0,39.0,27.5,1,1,1
r1ecqn4YwB,4,20.0,185.0,56.5,0,0,0
r1efr3C9Ym,2,9.0,32.0,20.5,0,0,1
r1egIyBFPS,5,19.0,30.0,25.8,0,0,1
r1eh30NFwB,2,1.0,20.0,10.5,0,0,0
r1eiqi09K7,2,11.0,19.0,15.0,0,0,0
r1eiu2VtwH,3,27.0,27.0,16.0,0,0,0
r1elIi09K7,2,4.0,52.0,28.0,0,0,0
r1eowANFvr,8,20.0,76.0,34.125,0,0,1
r1erNxBtwr,4,6.0,58.0,21.5,0,0,1
r1esnoAqt7,5,20.0,78.0,40.2,1,0,0
r1etN1rtPB,7,25.0,46.0,29.142857142857142,0,0,1
r1evOhEKvH,6,32.0,111.0,51.0,0,0,1
r1exVhActQ,6,16.0,40.0,19.166666666666668,0,0,0
r1eyceSYPr,3,10.0,32.0,22.0,0,0,1
r1ez_sRcFQ,2,5.0,18.0,11.5,0,0,0
r1ezqaEFPr,2,25.0,25.0,21.5,1,0,0
r1f0YiCctm,3,8.0,39.0,21.666666666666668,0,0,0
r1f78iAcFm,3,11.0,61.0,35.666666666666664,0,0,0
r1fE3sAcYQ,7,1.0,60.0,27.0,0,0,0
r1fO8oC9Y7,5,13.0,28.0,19.0,1,0,0
r1fWmnR5tm,4,8.0,51.0,27.75,0,0,0
r1g1CAEKDH,5,10.0,27.0,16.2,0,0,0
r1g4E3C9t7,4,17.0,119.0,51.5,1,0,1
r1g5b2RcKm,2,19.0,107.0,63.0,1,0,0
r1g6MCEtwr,2,6.0,16.0,11.0,0,0,0
r1g6ogrtDr,2,11.0,30.0,20.5,0,0,0
r1g87C4KwB,7,22.0,30.0,19.857142857142858,1,0,1
r1gBOxSFwr,5,3.0,60.0,26.8,0,0,1
r1gEXgBYDH,7,26.0,90.0,42.285714285714285,1,1,1
r1gEqiC9FX,4,12.0,55.0,34.5,0,0,1
r1gGpjActQ,6,23.0,76.0,44.0,1,0,1
r1gIa0NtDH,2,1.0,40.0,20.5,0,0,0
r1gIdySFPH,6,11.0,112.0,33.666666666666664,1,0,1
r1gKNs0qYX,1,50.0,50.0,50.0,0,0,0
r1gNLAEFPS,6,27.0,46.0,24.0,0,0,0
r1gNni0qtm,3,12.0,41.0,21.0,0,0,0
r1gOe209t7,5,28.0,29.0,17.4,0,0,1
r1gPoCEKvH,7,13.0,76.0,30.285714285714285,1,0,0
r1gR2sC9FX,8,10.0,185.0,47.625,0,0,0
r1gRCiA5Ym,3,15.0,51.0,34.0,1,0,1
r1gRTCVFvB,7,13.0,111.0,43.57142857142857,1,0,1
r1gV3nVKPS,1,8.0,8.0,8.0,0,0,0
r1gVqsA9tQ,4,5.0,39.0,19.75,0,0,1
r1gc3lBFPH,7,4.0,13.0,4.428571428571429,0,0,1
r1gdj2EKPB,4,13.0,34.0,25.75,0,0,0
r1ge8sCqFX,2,19.0,19.0,18.5,0,0,1
r1geR1BKPr,7,32.0,68.0,38.0,1,1,1
r1gelyrtwH,3,8.0,11.0,7.666666666666667,1,1,1
r1gfQgSFDr,8,8.0,59.0,25.75,1,1,1
r1gfweBFPB,4,10.0,140.0,47.25,1,0,1
r1gixp4FPH,2,24.0,36.0,30.0,0,0,1
r1gl7hC5Km,6,5.0,60.0,28.6,1,1,1
r1glehC5tQ,3,54.0,54.0,23.0,0,0,1
r1glygHtDB,5,7.0,47.0,22.6,1,0,0
r1gs9JgRZ,11,15.0,47.0,24.363636363636363,1,1,1
r1gx60NKPS,5,6.0,6.0,4.0,1,0,1
r1gzoaNtvr,5,13.0,68.0,40.8,0,0,1
r1hsJCe0Z,4,25.0,101.0,46.0,1,1,1
r1iuQjxCZ,4,28.0,87.0,39.0,1,1,1
r1kNDlbCb,2,7.0,43.0,25.0,0,0,0
r1kP7vlRb,4,3.0,47.0,20.5,0,0,0
r1l-5pEtDr,4,50.0,95.0,64.75,0,0,1
r1l-HTNtDB,4,26.0,26.0,14.0,0,0,1
r1l-VeSKwS,6,13.0,84.0,35.166666666666664,1,1,1
r1l-e3Cqtm,4,8.0,29.0,16.25,1,0,1
r1l0VCNKwB,6,13.0,33.0,17.5,0,0,1
r1l1myStwr,4,50.0,64.0,44.25,1,1,1
r1l3NiCqY7,2,26.0,26.0,23.0,0,0,1
r1l4eQW0Z,3,31.0,31.0,24.0,0,0,0
r1l73iRqKm,6,19.0,94.0,39.333333333333336,1,0,1
r1l9Nj09YQ,3,15.0,15.0,12.0,0,0,0
r1lFIiR9tQ,5,37.0,37.0,18.0,0,0,0
r1lF_CEYwS,3,6.0,70.0,33.333333333333336,0,0,1
r1lGO0EKDH,5,13.0,25.0,15.4,0,0,1
r1lHAAVtwr,2,13.0,16.0,14.5,0,0,0
r1lL4a4tDB,3,5.0,63.0,34.0,0,0,0
r1lM_sA5Fm,2,5.0,59.0,32.0,0,0,0
r1lOgyrKDS,4,6.0,43.0,26.0,0,0,1
r1lPleBFvH,4,19.0,66.0,33.0,1,1,1
r1lQQeHYPr,5,23.0,90.0,52.6,0,0,1
r1lUOzWCW,4,8.0,57.0,23.25,1,0,0
r1lUl6NFDH,5,13.0,89.0,40.4,1,0,1
r1lYRjC9F7,9,17.0,64.0,26.88888888888889,1,1,1
r1lZ7AEKvB,6,29.0,32.0,20.166666666666668,0,0,1
r1lZgyBYwS,4,55.0,55.0,25.5,0,0,1
r1la7krKPS,7,7.0,37.0,12.857142857142858,1,1,1
r1laEnA5Ym,5,16.0,45.0,21.8,0,0,0
r1lclxBYDS,3,1.0,34.0,19.666666666666668,0,0,0
r1lfF2NYvH,4,10.0,41.0,20.5,1,0,1
r1lgm3C5t7,5,9.0,60.0,28.2,1,1,1
r1lnigSFDr,5,22.0,60.0,30.6,1,1,1
r1lnxTEYPS,4,17.0,57.0,30.75,1,0,0
r1lpx3A9K7,3,1.0,9.0,6.0,1,0,1
r1lq1hRqYQ,4,19.0,112.0,43.0,1,1,1
r1lrAiA5Ym,4,16.0,60.0,33.75,0,0,1
r1ltgp4FwS,5,,,,0,0,0
r1luCsCqFm,2,15.0,51.0,33.0,0,0,0
r1nSxrKPH,1,6.0,6.0,6.0,1,0,0
r1nmx5l0W,3,0.0,15.0,8.333333333333334,0,0,0
r1nzLmWAb,2,9.0,37.0,23.0,1,0,1
r1pW0WZAW,4,10.0,102.0,55.75,1,1,1
r1q7n9gAb,5,37.0,37.0,26.5,1,1,0
r1saNM-RW,4,11.0,122.0,41.25,0,0,0
r1uOhfb0W,2,23.0,23.0,19.5,1,0,0
r1vuQG-CW,4,13.0,86.0,33.25,0,0,0
r1wEFyWCW,8,31.0,93.0,39.5,1,1,1
r1x0lxrFPS,4,17.0,32.0,25.25,0,0,0
r1x4BnCqKX,5,22.0,39.0,26.2,1,0,1
r1xCMyBtPS,3,11.0,75.0,33.666666666666664,1,0,1
r1xF7lSYDS,7,24.0,139.0,37.714285714285715,0,0,0
r1xFE3Rqt7,6,45.0,59.0,32.833333333333336,1,1,1
r1xGP6VYwH,4,15.0,52.0,31.333333333333332,1,1,0
r1xGnA4Kvr,4,6.0,49.0,21.25,0,0,1
r1xHxgrKwr,5,23.0,45.0,27.6,0,0,0
r1xMH1BtvB,4,26.0,133.0,77.5,1,1,1
